signal_ts,entry_ts,family,side,entry,stop,tp,risk,timeout_bars,session,exit_ts,exit_price,exit_reason,holding_bars,r_mult,split,year
2025-01-29 08:00:00+00:00,2025-01-29 08:15:00+00:00,rejection,long,2764.405,2762.405,2768.405,2.0,12,london,2025-01-29 10:30:00+00:00,2762.405,sl,9,-1.0,test,2025
2025-01-29 10:30:00+00:00,2025-01-29 10:45:00+00:00,rejection,long,2763.095,2762.825,2763.6349999999998,0.2699999999999818,12,london,2025-01-29 10:45:00+00:00,2762.825,sl,0,-1.0,test,2025
2025-01-29 12:15:00+00:00,2025-01-29 12:30:00+00:00,sweep_reclaim,long,2762.465,2761.895,2763.6050000000005,0.5700000000001637,12,london,2025-01-29 12:30:00+00:00,2761.895,sl,0,-1.0,test,2025
2025-01-30 08:30:00+00:00,2025-01-30 08:45:00+00:00,rejection,long,2760.405,2758.785,2763.645000000001,1.6200000000003456,12,london,2025-01-30 11:45:00+00:00,2760.685,timeout,12,0.17283950617264543,test,2025
2025-01-31 08:15:00+00:00,2025-01-31 08:30:00+00:00,rejection,long,2795.965,2794.265,2799.3650000000007,1.7000000000002728,12,london,2025-01-31 11:30:00+00:00,2794.765,timeout,12,-0.7058823529412237,test,2025
2025-01-31 12:00:00+00:00,2025-01-31 12:15:00+00:00,rejection,long,2795.675,2794.455,2798.1150000000007,1.2200000000002547,12,london,2025-01-31 12:45:00+00:00,2794.455,sl,2,-1.0,test,2025
2025-02-04 08:15:00+00:00,2025-02-04 08:30:00+00:00,rejection,long,2816.965,2814.565,2821.7650000000003,2.400000000000091,12,london,2025-02-04 08:45:00+00:00,2821.7650000000003,tp,1,2.0,test,2025
2025-02-04 11:30:00+00:00,2025-02-04 11:45:00+00:00,rejection,long,2819.645,2817.295,2824.345,2.349999999999909,12,london,2025-02-04 12:15:00+00:00,2817.295,sl,2,-1.0,test,2025
2025-02-04 12:30:00+00:00,2025-02-04 12:45:00+00:00,rejection,long,2816.895,2813.125,2824.435,3.769999999999982,12,london,2025-02-04 13:15:00+00:00,2813.125,sl,2,-1.0,test,2025
2025-02-05 08:15:00+00:00,2025-02-05 08:30:00+00:00,rejection,long,2846.435,2843.758,2851.789,2.6770000000001346,12,london,2025-02-05 08:30:00+00:00,2843.758,sl,0,-1.0,test,2025
2025-02-05 10:15:00+00:00,2025-02-05 10:30:00+00:00,rejection,long,2852.355,2847.585,2861.895,4.769999999999982,12,london,2025-02-05 13:30:00+00:00,2860.655,timeout,12,1.7400419287212188,test,2025
2025-02-06 09:30:00+00:00,2025-02-06 09:45:00+00:00,rejection,long,2870.675,2868.085,2875.8550000000005,2.5900000000001455,12,london,2025-02-06 10:30:00+00:00,2868.085,sl,3,-1.0,test,2025
2025-02-06 12:15:00+00:00,2025-02-06 12:30:00+00:00,rejection,long,2869.115,2867.948,2871.4489999999996,1.1669999999999163,12,london,2025-02-06 12:45:00+00:00,2867.948,sl,1,-1.0,test,2025
2025-02-07 11:00:00+00:00,2025-02-07 11:15:00+00:00,rejection,long,2867.875,2866.925,2869.7749999999996,0.9499999999998181,12,london,2025-02-07 11:15:00+00:00,2866.925,sl,0,-1.0,test,2025
2025-02-07 11:15:00+00:00,2025-02-07 11:30:00+00:00,rejection,long,2867.985,2865.728,2872.4990000000003,2.257000000000062,12,london,2025-02-07 12:15:00+00:00,2865.728,sl,3,-1.0,test,2025
2025-02-10 09:45:00+00:00,2025-02-10 10:00:00+00:00,rejection,long,2873.845,2871.115,2879.305,2.730000000000018,12,london,2025-02-10 12:00:00+00:00,2879.305,tp,8,2.0,test,2025
2025-02-10 12:45:00+00:00,2025-02-10 13:00:00+00:00,rejection,long,2878.515,2877.635,2880.274999999999,0.8799999999996544,12,london,2025-02-10 13:00:00+00:00,2877.635,sl,0,-1.0,test,2025
2025-02-11 10:15:00+00:00,2025-02-11 10:30:00+00:00,rejection,long,2915.625,2905.015,2936.8450000000003,10.610000000000127,12,london,2025-02-11 13:30:00+00:00,2922.705,timeout,12,0.6672950047125205,test,2025
2025-02-13 07:30:00+00:00,2025-02-13 07:45:00+00:00,rejection,long,2906.935,2901.975,2916.855,4.960000000000036,12,london,2025-02-13 08:30:00+00:00,2901.975,sl,3,-1.0,test,2025
2025-02-13 10:15:00+00:00,2025-02-13 10:30:00+00:00,rejection,long,2909.475,2906.408,2915.609,3.0670000000000073,12,london,2025-02-13 10:30:00+00:00,2915.609,tp,0,2.0,test,2025
2025-02-13 10:30:00+00:00,2025-02-13 10:45:00+00:00,compression_expansion,long,2914.098,2906.408,2929.478,7.690000000000055,12,london,2025-02-13 13:45:00+00:00,2913.855,timeout,12,-0.03159947984394492,test,2025
2025-02-14 07:30:00+00:00,2025-02-14 07:45:00+00:00,rejection,long,2928.395,2927.298,2930.5890000000004,1.0970000000002074,12,london,2025-02-14 08:15:00+00:00,2930.5890000000004,tp,2,2.0,test,2025
2025-02-14 12:15:00+00:00,2025-02-14 12:30:00+00:00,rejection,long,2928.765,2925.485,2935.3249999999994,3.2799999999997453,12,london,2025-02-14 13:45:00+00:00,2935.3249999999994,tp,5,2.0,test,2025
2025-02-17 07:45:00+00:00,2025-02-17 08:00:00+00:00,rejection,short,2883.785,2887.995,2875.365,4.210000000000036,12,london,2025-02-17 08:15:00+00:00,2887.995,sl,1,-1.0,test,2025
2025-02-17 11:00:00+00:00,2025-02-17 11:15:00+00:00,sweep_reclaim,short,2903.115,2904.065,2901.2149999999992,0.9500000000002728,12,london,2025-02-17 11:15:00+00:00,2904.065,sl,0,-1.0,test,2025
2025-02-17 11:15:00+00:00,2025-02-17 11:30:00+00:00,sweep_reclaim,short,2903.365,2904.465,2901.164999999999,1.1000000000003638,12,london,2025-02-17 11:30:00+00:00,2904.465,sl,0,-1.0,test,2025
2025-02-17 11:30:00+00:00,2025-02-17 11:45:00+00:00,sweep_reclaim,short,2903.495,2904.525,2901.4349999999995,1.0300000000002,12,london,2025-02-17 11:45:00+00:00,2901.4349999999995,tp,0,2.0,test,2025
2025-02-17 11:45:00+00:00,2025-02-17 12:00:00+00:00,compression_expansion,short,2899.385,2904.775,2888.6050000000005,5.389999999999873,12,london,2025-02-17 12:30:00+00:00,2904.775,sl,2,-1.0,test,2025
2025-02-18 08:00:00+00:00,2025-02-18 08:15:00+00:00,sweep_reclaim,short,2898.398,2900.035,2895.1240000000007,1.6369999999997162,12,london,2025-02-18 08:15:00+00:00,2895.1240000000007,tp,0,2.0,test,2025
2025-02-18 09:30:00+00:00,2025-02-18 09:45:00+00:00,rejection,short,2897.165,2898.145,2895.205,0.9800000000000182,12,london,2025-02-18 09:45:00+00:00,2898.145,sl,0,-1.0,test,2025
2025-02-19 08:30:00+00:00,2025-02-19 08:45:00+00:00,rejection,long,2932.155,2927.575,2941.315000000001,4.580000000000382,12,london,2025-02-19 10:00:00+00:00,2927.575,sl,5,-1.0,test,2025
2025-02-19 10:15:00+00:00,2025-02-19 10:30:00+00:00,rejection,long,2927.855,2924.0,2935.565,3.855000000000018,12,london,2025-02-19 13:15:00+00:00,2935.565,tp,11,2.0,test,2025
2025-02-20 07:15:00+00:00,2025-02-20 07:30:00+00:00,compression_expansion,long,2939.385,2933.495,2951.165000000001,5.890000000000327,12,london,2025-02-20 10:30:00+00:00,2942.615,timeout,12,0.5483870967740889,test,2025
2025-02-20 10:45:00+00:00,2025-02-20 11:00:00+00:00,rejection,long,2942.265,2940.455,2945.8849999999998,1.8099999999999454,12,london,2025-02-20 11:00:00+00:00,2940.455,sl,0,-1.0,test,2025
2025-02-20 11:30:00+00:00,2025-02-20 11:45:00+00:00,rejection,long,2940.445,2939.678,2941.9790000000007,0.7670000000002801,12,london,2025-02-20 11:45:00+00:00,2939.678,sl,0,-1.0,test,2025
2025-02-20 11:45:00+00:00,2025-02-20 12:00:00+00:00,rejection,long,2940.795,2939.355,2943.675,1.4400000000000546,12,london,2025-02-20 12:00:00+00:00,2939.355,sl,0,-1.0,test,2025
2025-02-24 10:30:00+00:00,2025-02-24 10:45:00+00:00,sweep_reclaim,short,2941.305,2943.125,2937.6649999999995,1.8200000000001637,12,london,2025-02-24 10:45:00+00:00,2943.125,sl,0,-1.0,test,2025
2025-02-24 10:45:00+00:00,2025-02-24 11:00:00+00:00,sweep_reclaim,short,2940.798,2944.225,2933.9439999999995,3.4270000000001346,12,london,2025-02-24 14:00:00+00:00,2938.935,timeout,12,0.5436241610737542,test,2025
2025-02-25 09:15:00+00:00,2025-02-25 09:30:00+00:00,rejection,long,2950.355,2944.995,2961.0750000000003,5.360000000000127,12,london,2025-02-25 10:30:00+00:00,2944.995,sl,4,-1.0,test,2025
2025-02-26 09:45:00+00:00,2025-02-26 10:00:00+00:00,rejection,short,2917.435,2919.955,2912.395,2.519999999999982,12,london,2025-02-26 10:00:00+00:00,2919.955,sl,0,-1.0,test,2025
2025-02-27 10:15:00+00:00,2025-02-27 10:30:00+00:00,rejection,short,2907.205,2913.215,2895.1849999999995,6.010000000000218,12,london,2025-02-27 12:15:00+00:00,2895.1849999999995,tp,7,2.0,test,2025
2025-02-28 07:00:00+00:00,2025-02-28 07:15:00+00:00,rejection,short,2875.545,2878.095,2870.4450000000006,2.549999999999727,12,london,2025-02-28 07:30:00+00:00,2878.095,sl,1,-1.0,test,2025
2025-02-28 08:00:00+00:00,2025-02-28 08:15:00+00:00,rejection,short,2877.425,2880.125,2872.0250000000005,2.699999999999818,12,london,2025-02-28 08:15:00+00:00,2880.125,sl,0,-1.0,test,2025
2025-02-28 08:15:00+00:00,2025-02-28 08:30:00+00:00,rejection,short,2879.198,2880.125,2877.3439999999996,0.9270000000001346,12,london,2025-02-28 08:30:00+00:00,2880.125,sl,0,-1.0,test,2025
2025-02-28 10:15:00+00:00,2025-02-28 10:30:00+00:00,rejection,short,2872.808,2876.518,2865.388,3.7100000000000364,12,london,2025-02-28 10:45:00+00:00,2865.388,tp,1,2.0,test,2025
2025-02-28 11:00:00+00:00,2025-02-28 11:15:00+00:00,rejection,short,2864.665,2873.355,2847.285,8.690000000000055,12,london,2025-02-28 14:15:00+00:00,2862.325,timeout,12,0.26927502876871473,test,2025
2025-03-04 08:30:00+00:00,2025-03-04 08:45:00+00:00,rejection,long,2885.165,2882.495,2890.505,2.6700000000000728,12,london,2025-03-04 10:30:00+00:00,2890.505,tp,7,2.0,test,2025
2025-03-05 07:15:00+00:00,2025-03-05 07:30:00+00:00,rejection,long,2913.905,2913.448,2914.819000000001,0.4570000000003347,12,london,2025-03-05 07:30:00+00:00,2914.819000000001,tp,0,2.0,test,2025
2025-03-05 08:30:00+00:00,2025-03-05 08:45:00+00:00,sweep_reclaim,long,2908.985,2904.128,2918.699,4.856999999999971,12,london,2025-03-05 09:45:00+00:00,2904.128,sl,4,-1.0,test,2025
2025-03-05 09:45:00+00:00,2025-03-05 10:00:00+00:00,sweep_reclaim,long,2907.785,2905.545,2912.2649999999994,2.2399999999997817,12,london,2025-03-05 10:00:00+00:00,2905.545,sl,0,-1.0,test,2025
2025-03-06 08:00:00+00:00,2025-03-06 08:15:00+00:00,rejection,long,2917.375,2917.305,2917.5150000000003,0.07000000000016371,12,london,2025-03-06 08:15:00+00:00,2917.305,sl,0,-1.0,test,2025
2025-03-06 08:15:00+00:00,2025-03-06 08:30:00+00:00,rejection,long,2918.385,2915.695,2923.7650000000003,2.6900000000000546,12,london,2025-03-06 09:00:00+00:00,2923.7650000000003,tp,2,2.0,test,2025
2025-03-06 12:30:00+00:00,2025-03-06 12:45:00+00:00,sweep_reclaim,long,2917.235,2915.225,2921.2550000000006,2.0100000000002183,12,london,2025-03-06 13:00:00+00:00,2915.225,sl,1,-1.0,test,2025
2025-03-10 07:45:00+00:00,2025-03-10 08:00:00+00:00,rejection,long,2914.955,2913.528,2917.809,1.4270000000001346,12,london,2025-03-10 08:00:00+00:00,2913.528,sl,0,-1.0,test,2025
2025-03-10 08:00:00+00:00,2025-03-10 08:15:00+00:00,rejection,long,2914.355,2913.528,2916.0090000000005,0.8270000000002256,12,london,2025-03-10 08:15:00+00:00,2916.0090000000005,tp,0,2.0,test,2025
2025-03-10 09:30:00+00:00,2025-03-10 09:45:00+00:00,rejection,long,2910.485,2909.708,2912.039,0.7770000000000437,12,london,2025-03-10 09:45:00+00:00,2912.039,tp,0,2.0,test,2025
2025-03-11 09:45:00+00:00,2025-03-11 10:00:00+00:00,rejection,short,2896.415,2898.778,2891.6890000000003,2.362999999999829,12,london,2025-03-11 10:00:00+00:00,2898.778,sl,0,-1.0,test,2025
2025-03-11 10:00:00+00:00,2025-03-11 10:15:00+00:00,sweep_reclaim,short,2898.245,2898.778,2897.179,0.5329999999999018,12,london,2025-03-11 10:15:00+00:00,2898.778,sl,0,-1.0,test,2025
2025-03-12 07:30:00+00:00,2025-03-12 07:45:00+00:00,sweep_reclaim,long,2914.245,2913.295,2916.1449999999995,0.9499999999998181,12,london,2025-03-12 07:45:00+00:00,2913.295,sl,0,-1.0,test,2025
2025-03-12 08:15:00+00:00,2025-03-12 08:30:00+00:00,sweep_reclaim,long,2912.555,2911.875,2913.9149999999995,0.6799999999998363,12,london,2025-03-12 08:30:00+00:00,2913.9149999999995,tp,0,2.0,test,2025
2025-03-12 09:15:00+00:00,2025-03-12 09:30:00+00:00,rejection,long,2915.045,2913.755,2917.625,1.2899999999999636,12,london,2025-03-12 09:45:00+00:00,2917.625,tp,1,2.0,test,2025
2025-03-12 10:00:00+00:00,2025-03-12 10:15:00+00:00,rejection,long,2916.915,2914.595,2921.5550000000003,2.3200000000001637,12,london,2025-03-12 11:00:00+00:00,2914.595,sl,3,-1.0,test,2025
2025-03-12 11:30:00+00:00,2025-03-12 11:45:00+00:00,rejection,long,2914.955,2913.485,2917.8949999999995,1.4699999999998,12,london,2025-03-12 12:15:00+00:00,2913.485,sl,2,-1.0,test,2025
2025-03-13 07:00:00+00:00,2025-03-13 07:15:00+00:00,rejection,long,2937.855,2934.435,2944.695,3.4200000000000728,12,london,2025-03-13 10:00:00+00:00,2944.695,tp,11,2.0,test,2025
2025-03-13 10:15:00+00:00,2025-03-13 10:30:00+00:00,rejection,long,2944.225,2939.175,2954.3249999999994,5.049999999999727,12,london,2025-03-13 12:30:00+00:00,2939.175,sl,8,-1.0,test,2025
2025-03-14 07:30:00+00:00,2025-03-14 07:45:00+00:00,rejection,long,2986.215,2985.098,2988.4490000000005,1.1170000000001892,12,london,2025-03-14 07:45:00+00:00,2985.098,sl,0,-1.0,test,2025
2025-03-14 09:00:00+00:00,2025-03-14 09:15:00+00:00,rejection,long,2987.365,2981.475,2999.1449999999995,5.889999999999873,12,london,2025-03-14 12:15:00+00:00,2984.795,timeout,12,-0.43633276740233695,test,2025
2025-03-17 10:45:00+00:00,2025-03-17 11:00:00+00:00,sweep_reclaim,long,2987.205,2985.855,2989.9049999999997,1.349999999999909,12,london,2025-03-17 11:15:00+00:00,2985.855,sl,1,-1.0,test,2025
2025-03-18 08:45:00+00:00,2025-03-18 09:00:00+00:00,rejection,long,3004.398,2999.265,3014.6640000000007,5.133000000000266,12,london,2025-03-18 10:30:00+00:00,3014.6640000000007,tp,6,2.0,test,2025
2025-03-19 08:00:00+00:00,2025-03-19 08:15:00+00:00,rejection,long,3032.225,3030.258,3036.159,1.9670000000000982,12,london,2025-03-19 08:15:00+00:00,3030.258,sl,0,-1.0,test,2025
2025-03-19 08:30:00+00:00,2025-03-19 08:45:00+00:00,sweep_reclaim,long,3028.968,3028.725,3029.4539999999997,0.24299999999993815,12,london,2025-03-19 08:45:00+00:00,3028.725,sl,0,-1.0,test,2025
2025-03-19 09:00:00+00:00,2025-03-19 09:15:00+00:00,sweep_reclaim,long,3029.445,3027.338,3033.659,2.106999999999971,12,london,2025-03-19 10:15:00+00:00,3033.659,tp,4,2.0,test,2025
2025-03-19 10:15:00+00:00,2025-03-19 10:30:00+00:00,rejection,long,3034.195,3030.465,3041.655,3.730000000000018,12,london,2025-03-19 12:45:00+00:00,3041.655,tp,9,2.0,test,2025
2025-03-20 07:15:00+00:00,2025-03-20 07:30:00+00:00,compression_expansion,long,3051.198,3048.895,3055.8039999999996,2.3029999999998836,12,london,2025-03-20 08:30:00+00:00,3055.8039999999996,tp,4,2.0,test,2025
2025-03-20 09:30:00+00:00,2025-03-20 09:45:00+00:00,rejection,long,3051.245,3048.105,3057.5249999999996,3.1399999999998727,12,london,2025-03-20 09:45:00+00:00,3048.105,sl,0,-1.0,test,2025
2025-03-20 10:30:00+00:00,2025-03-20 10:45:00+00:00,rejection,long,3048.635,3044.768,3056.3690000000006,3.867000000000189,12,london,2025-03-20 11:45:00+00:00,3056.3690000000006,tp,4,2.0,test,2025
2025-03-21 07:30:00+00:00,2025-03-21 07:45:00+00:00,rejection,long,3044.355,3043.465,3046.1349999999998,0.8899999999998727,12,london,2025-03-21 07:45:00+00:00,3043.465,sl,0,-1.0,test,2025
2025-03-24 07:15:00+00:00,2025-03-24 07:30:00+00:00,rejection,short,3023.205,3025.765,3018.085,2.5599999999999454,12,london,2025-03-24 08:00:00+00:00,3018.085,tp,2,2.0,test,2025
2025-03-24 10:30:00+00:00,2025-03-24 10:45:00+00:00,rejection,short,3016.975,3018.435,3014.055,1.4600000000000364,12,london,2025-03-24 11:30:00+00:00,3018.435,sl,3,-1.0,test,2025
2025-03-24 11:30:00+00:00,2025-03-24 11:45:00+00:00,rejection,short,3018.015,3018.365,3017.315,0.34999999999990905,12,london,2025-03-24 11:45:00+00:00,3017.315,tp,0,2.0,test,2025
2025-03-25 07:45:00+00:00,2025-03-25 08:00:00+00:00,rejection,short,3010.835,3011.635,3009.2349999999997,0.8000000000001819,12,london,2025-03-25 08:00:00+00:00,3011.635,sl,0,-1.0,test,2025
2025-03-25 08:15:00+00:00,2025-03-25 08:30:00+00:00,rejection,short,3012.665,3014.715,3008.5649999999996,2.050000000000182,12,london,2025-03-25 09:15:00+00:00,3008.5649999999996,tp,3,2.0,test,2025
2025-03-25 11:15:00+00:00,2025-03-25 11:30:00+00:00,sweep_reclaim,short,3014.805,3016.085,3012.2449999999994,1.2800000000002,12,london,2025-03-25 11:45:00+00:00,3016.085,sl,1,-1.0,test,2025
2025-03-26 10:45:00+00:00,2025-03-26 11:00:00+00:00,rejection,long,3018.365,3017.905,3019.284999999999,0.45999999999958163,12,london,2025-03-26 11:00:00+00:00,3017.905,sl,0,-1.0,test,2025
2025-03-26 12:15:00+00:00,2025-03-26 12:30:00+00:00,compression_expansion,short,3015.085,3015.535,3014.1850000000004,0.4499999999998181,12,london,2025-03-26 12:30:00+00:00,3015.535,sl,0,-1.0,test,2025
2025-03-27 09:00:00+00:00,2025-03-27 09:15:00+00:00,rejection,long,3024.198,3024.058,3024.4779999999996,0.13999999999987267,12,london,2025-03-27 09:15:00+00:00,3024.058,sl,0,-1.0,test,2025
2025-03-27 10:00:00+00:00,2025-03-27 10:15:00+00:00,rejection,long,3031.085,3025.805,3041.6450000000004,5.2800000000002,12,london,2025-03-27 13:15:00+00:00,3029.155,timeout,12,-0.3655303030302582,test,2025
2025-03-28 08:30:00+00:00,2025-03-28 08:45:00+00:00,rejection,long,3066.795,3061.445,3077.495,5.349999999999909,12,london,2025-03-28 11:45:00+00:00,3072.958,timeout,12,1.1519626168224515,test,2025
2025-03-28 12:30:00+00:00,2025-03-28 12:45:00+00:00,compression_expansion,long,3076.745,3072.305,3085.625,4.440000000000055,12,london,2025-03-28 14:15:00+00:00,3085.625,tp,6,2.0,test,2025
2025-03-31 07:15:00+00:00,2025-03-31 07:30:00+00:00,rejection,long,3087.685,3087.645,3087.765,0.03999999999996362,12,london,2025-03-31 07:30:00+00:00,3087.645,sl,0,-1.0,test,2025
2025-03-31 07:45:00+00:00,2025-03-31 08:00:00+00:00,rejection,long,3083.985,3082.415,3087.1250000000005,1.5700000000001637,12,london,2025-03-31 08:00:00+00:00,3082.415,sl,0,-1.0,test,2025
2025-03-31 10:00:00+00:00,2025-03-31 10:15:00+00:00,rejection,long,3106.645,3096.048,3127.8390000000004,10.597000000000207,12,london,2025-03-31 13:15:00+00:00,3122.805,timeout,12,1.5249598943096667,test,2025
2025-04-01 09:45:00+00:00,2025-04-01 10:00:00+00:00,rejection,long,3142.755,3132.758,3162.7490000000007,9.997000000000298,12,london,2025-04-01 13:00:00+00:00,3132.758,sl,12,-1.0,test,2025
2025-04-02 09:45:00+00:00,2025-04-02 10:00:00+00:00,rejection,long,3132.748,3130.545,3137.154,2.2029999999999745,12,london,2025-04-02 10:00:00+00:00,3130.545,sl,0,-1.0,test,2025
2025-04-02 12:45:00+00:00,2025-04-02 13:00:00+00:00,sweep_reclaim,long,3116.015,3111.958,3124.1289999999995,4.056999999999789,12,london,2025-04-02 15:00:00+00:00,3124.1289999999995,tp,8,2.0,test,2025
2025-04-03 08:30:00+00:00,2025-04-03 08:45:00+00:00,rejection,long,3152.545,3145.865,3165.9050000000007,6.680000000000291,12,london,2025-04-03 09:45:00+00:00,3145.865,sl,4,-1.0,test,2025
2025-04-03 10:00:00+00:00,2025-04-03 10:15:00+00:00,rejection,long,3147.205,3144.335,3152.9449999999997,2.869999999999891,12,london,2025-04-03 12:00:00+00:00,3144.335,sl,7,-1.0,test,2025
2025-04-04 07:15:00+00:00,2025-04-04 07:30:00+00:00,rejection,short,3112.205,3116.165,3104.285,3.9600000000000364,12,london,2025-04-04 09:30:00+00:00,3104.285,tp,8,2.0,test,2025
2025-04-07 07:30:00+00:00,2025-04-07 07:45:00+00:00,rejection,short,2980.685,3008.995,2924.065,28.309999999999945,12,london,2025-04-07 08:15:00+00:00,3008.995,sl,2,-1.0,test,2025
2025-04-07 09:00:00+00:00,2025-04-07 09:15:00+00:00,sweep_reclaim,short,3037.615,3054.645,3003.5549999999994,17.0300000000002,12,london,2025-04-07 09:15:00+00:00,3054.645,sl,0,-1.0,test,2025
2025-04-07 10:45:00+00:00,2025-04-07 11:00:00+00:00,rejection,short,3027.345,3030.948,3020.1389999999997,3.6030000000000655,12,london,2025-04-07 11:00:00+00:00,3020.1389999999997,tp,0,2.0,test,2025
2025-04-07 11:30:00+00:00,2025-04-07 11:45:00+00:00,rejection,short,3025.355,3031.598,3012.869,6.242999999999938,12,london,2025-04-07 11:45:00+00:00,3031.598,sl,0,-1.0,test,2025
2025-04-08 08:15:00+00:00,2025-04-08 08:30:00+00:00,sweep_reclaim,short,2989.785,2992.485,2984.3849999999993,2.700000000000273,12,london,2025-04-08 08:30:00+00:00,2992.485,sl,0,-1.0,test,2025
2025-04-08 08:45:00+00:00,2025-04-08 09:00:00+00:00,sweep_reclaim,short,2999.255,3000.715,2996.335,1.4600000000000364,12,london,2025-04-08 09:00:00+00:00,3000.715,sl,0,-1.0,test,2025
2025-04-08 10:30:00+00:00,2025-04-08 10:45:00+00:00,rejection,short,2995.035,3003.565,2977.9749999999995,8.5300000000002,12,london,2025-04-08 12:15:00+00:00,3003.565,sl,6,-1.0,test,2025
2025-04-09 07:15:00+00:00,2025-04-09 07:30:00+00:00,rejection,short,2977.735,2980.425,2972.355,2.6900000000000546,12,london,2025-04-09 07:30:00+00:00,2980.425,sl,0,-1.0,test,2025
2025-04-10 07:15:00+00:00,2025-04-10 07:30:00+00:00,rejection,long,3086.105,3081.965,3094.3849999999998,4.139999999999873,12,london,2025-04-10 07:30:00+00:00,3094.3849999999998,tp,0,2.0,test,2025
2025-04-10 08:30:00+00:00,2025-04-10 08:45:00+00:00,rejection,long,3087.345,3084.855,3092.3249999999994,2.4899999999997817,12,london,2025-04-10 08:45:00+00:00,3084.855,sl,0,-1.0,test,2025
2025-04-10 08:45:00+00:00,2025-04-10 09:00:00+00:00,rejection,long,3087.345,3082.395,3097.2449999999994,4.949999999999818,12,london,2025-04-10 09:00:00+00:00,3097.2449999999994,tp,0,2.0,test,2025
2025-04-10 10:15:00+00:00,2025-04-10 10:30:00+00:00,rejection,long,3122.685,3110.775,3146.5049999999997,11.909999999999854,12,london,2025-04-10 13:30:00+00:00,3121.215,timeout,12,-0.12342569269519882,test,2025
2025-04-11 08:30:00+00:00,2025-04-11 08:45:00+00:00,rejection,long,3211.769,3202.275,3230.756999999999,9.493999999999687,12,london,2025-04-11 11:45:00+00:00,3212.695,timeout,12,0.09753528544348179,test,2025
2025-04-11 12:15:00+00:00,2025-04-11 12:30:00+00:00,rejection,long,3208.625,3208.235,3209.4049999999997,0.38999999999987267,12,london,2025-04-11 12:30:00+00:00,3209.4049999999997,tp,0,2.0,test,2025
2025-04-14 11:00:00+00:00,2025-04-14 11:15:00+00:00,rejection,long,3232.495,3228.715,3240.0549999999994,3.7799999999997453,12,london,2025-04-14 12:00:00+00:00,3228.715,sl,3,-1.0,test,2025
2025-04-14 12:30:00+00:00,2025-04-14 12:45:00+00:00,rejection,long,3224.965,3223.665,3227.5650000000005,1.300000000000182,12,london,2025-04-14 12:45:00+00:00,3223.665,sl,0,-1.0,test,2025
2025-04-15 09:30:00+00:00,2025-04-15 09:45:00+00:00,rejection,long,3220.425,3218.455,3224.3650000000007,1.9700000000002547,12,london,2025-04-15 10:00:00+00:00,3224.3650000000007,tp,1,2.0,test,2025
2025-04-15 11:00:00+00:00,2025-04-15 11:15:00+00:00,compression_expansion,long,3229.045,3223.325,3240.4850000000006,5.720000000000255,12,london,2025-04-15 12:45:00+00:00,3223.325,sl,6,-1.0,test,2025
2025-04-16 10:30:00+00:00,2025-04-16 10:45:00+00:00,compression_expansion,long,3275.385,3265.905,3294.3450000000003,9.480000000000018,12,london,2025-04-16 13:45:00+00:00,3294.3450000000003,tp,12,2.0,test,2025
2025-04-17 08:45:00+00:00,2025-04-17 09:00:00+00:00,rejection,long,3341.955,3338.005,3349.8549999999996,3.949999999999818,12,london,2025-04-17 09:00:00+00:00,3338.005,sl,0,-1.0,test,2025
2025-04-17 11:15:00+00:00,2025-04-17 11:30:00+00:00,rejection,long,3342.695,3338.755,3350.5750000000003,3.9400000000000546,12,london,2025-04-17 11:45:00+00:00,3338.755,sl,1,-1.0,test,2025
2025-04-21 07:00:00+00:00,2025-04-21 07:15:00+00:00,rejection,long,3348.975,3343.365,3360.195,5.610000000000127,12,london,2025-04-21 07:45:00+00:00,3360.195,tp,2,2.0,test,2025
2025-04-21 08:30:00+00:00,2025-04-21 08:45:00+00:00,rejection,long,3373.065,3364.635,3389.9249999999997,8.429999999999836,12,london,2025-04-21 11:45:00+00:00,3375.135,timeout,12,0.24555160142351173,test,2025
2025-04-21 12:45:00+00:00,2025-04-21 13:00:00+00:00,rejection,long,3383.325,3375.415,3399.1449999999995,7.9099999999998545,12,london,2025-04-21 16:00:00+00:00,3392.985,timeout,12,1.221238938053159,test,2025
2025-04-22 09:15:00+00:00,2025-04-22 09:30:00+00:00,rejection,long,3450.725,3437.355,3477.4649999999997,13.36999999999989,12,london,2025-04-22 10:15:00+00:00,3477.4649999999997,tp,3,2.0,test,2025
2025-04-22 12:45:00+00:00,2025-04-22 13:00:00+00:00,compression_expansion,long,3488.145,3477.175,3510.0849999999996,10.9699999999998,12,london,2025-04-22 13:45:00+00:00,3477.175,sl,3,-1.0,test,2025
2025-04-23 09:00:00+00:00,2025-04-23 09:15:00+00:00,sweep_reclaim,short,3376.695,3386.025,3358.0350000000003,9.329999999999927,12,london,2025-04-23 09:45:00+00:00,3358.0350000000003,tp,2,2.0,test,2025
2025-04-23 12:30:00+00:00,2025-04-23 12:45:00+00:00,compression_expansion,short,3342.045,3347.605,3330.925,5.559999999999945,12,london,2025-04-23 12:45:00+00:00,3330.925,tp,0,2.0,test,2025
2025-04-23 12:45:00+00:00,2025-04-23 13:00:00+00:00,compression_expansion,short,3322.795,3349.055,3270.2750000000005,26.259999999999764,12,london,2025-04-23 16:00:00+00:00,3321.285,timeout,12,0.05750190403656633,test,2025
